"","club","clubLabel","venue","venueLabel","coordinates","breitengrad","laengengrad"
"8562","http://www.wikidata.org/entity/Q16846311","Northern Dynamo FC","http://www.wikidata.org/entity/Q3133584","Stade Linité","55.470461111 -4.635511111","-4.635511111","55.470461111"
"8563","http://www.wikidata.org/entity/Q16844972","Midas Mbabane City F.C.","http://www.wikidata.org/entity/Q3493512","Somhlolo National Stadium","31.2055 -26.443","-26.443","31.2055"
"8564","http://www.wikidata.org/entity/Q16846745","Ogaden Anbassa","http://www.wikidata.org/entity/Q3524624","Harrar Bira Stadium","42.1167 9.31667","9.31667","42.1167"
"8565","http://www.wikidata.org/entity/Q16845180","Mogadishu Municipality","http://www.wikidata.org/entity/Q3545656","Banadir Stadium","45.35666667 2.04194444","2.04194444","45.35666667"
"8566","http://www.wikidata.org/entity/Q16845098","Mirbat SC","http://www.wikidata.org/entity/Q4703144","Al-Saada Stadium","54.143789 17.082711","17.082711","54.143789"
"8567","http://www.wikidata.org/entity/Q16846305","Northern Arizona Prospectors","http://www.wikidata.org/entity/Q4955115","Bradshaw Mountain High School","-112.346 34.5987","34.5987","-112.346"
"8568","http://www.wikidata.org/entity/Q16845817","Nevada Wonders","http://www.wikidata.org/entity/Q5046938","Carson High School","-119.748874 39.169032","39.169032","-119.748874"
"8569","http://www.wikidata.org/entity/Q16844516","Maluti FET College F.C.","http://www.wikidata.org/entity/Q5081063","Charles Mopeli Stadium","28.83203 -28.580697","-28.580697","28.83203"
"8570","http://www.wikidata.org/entity/Q16845909","New York Centaurs","http://www.wikidata.org/entity/Q5303202","Downing Stadium","-73.924167 40.793889","40.793889","-73.924167"
"8571","http://www.wikidata.org/entity/Q16845105","Petaling Jaya City F.C.","http://www.wikidata.org/entity/Q6120366","MBPJ Stadium","101.593769444 3.098708333","3.098708333","101.593769444"
"8572","http://www.wikidata.org/entity/Q16844627","Manzini Sea Birds FC","http://www.wikidata.org/entity/Q6794328","Mavuso Sports Centre","31.37416667 -26.49083333","-26.49083333","31.37416667"
"8573","http://www.wikidata.org/entity/Q16846181","Nizwa Club","http://www.wikidata.org/entity/Q7042275","Nizwa Sports Complex","57.589444 22.904444","22.904444","57.589444"
"8574","http://www.wikidata.org/entity/Q16845538","Nathi Lions F.C.","http://www.wikidata.org/entity/Q7244684","Princess Magogo Stadium","30.971264 -29.744249","-29.744249","30.971264"
"8575","http://www.wikidata.org/entity/Q16845511","NAPSA Stars F.C.","http://www.wikidata.org/entity/Q8032968","Woodlands Stadium","28.3475 -15.4459","-15.4459","28.3475"
"8576","http://www.wikidata.org/entity/Q16845986","Newcastle Jets FC Youth","http://www.wikidata.org/entity/Q16632711","Wanderers Oval","151.731 -32.9205","-32.9205","151.731"
"8577","http://www.wikidata.org/entity/Q16844931","Inter Miami CF","http://www.wikidata.org/entity/Q17018920","Miami Freedom Park","-80.20555556 25.78055556","25.78055556","-80.20555556"
"8578","http://www.wikidata.org/entity/Q16844566","Manchester City F.C. Reserves and Academy","http://www.wikidata.org/entity/Q18640314","Academy Stadium","-2.1928 53.4812","53.4812","-2.1928"
"8579","http://www.wikidata.org/entity/Q16844913","MFM FC","http://www.wikidata.org/entity/Q23063857","Agege Stadium","3.32444444 6.6425","6.6425","3.32444444"
"8580","http://www.wikidata.org/entity/Q16845355","Mumbai City FC","http://www.wikidata.org/entity/Q28154049","Mumbai Football Arena","72.836158833 19.129449","19.129449","72.836158833"
"8581","http://www.wikidata.org/entity/Q16846848","Olympique de Ngor","http://www.wikidata.org/entity/Q28407825","Stade de Ngor","-17.51 14.7468","14.7468","-17.51"
"8582","http://www.wikidata.org/entity/Q16410820","Tallinna FC Castovanni Eagles","http://www.wikidata.org/entity/Q278923","A. Le Coq Arena","24.73205 59.421292","59.421292","24.73205"
"8583","http://www.wikidata.org/entity/Q16413304","FCF Tallinna Ülikool","http://www.wikidata.org/entity/Q278923","A. Le Coq Arena","24.73205 59.421292","59.421292","24.73205"
"8584","http://www.wikidata.org/entity/Q16374651","FC Saburtalo Tbilisi","http://www.wikidata.org/entity/Q1535913","Mikheil Meskhi Stadium","44.746247 41.709617","41.709617","44.746247"
"8585","http://www.wikidata.org/entity/Q16382646","AS Saint Eugène","http://www.wikidata.org/entity/Q2023039","Omar Hamadi Stadium","3.048111 36.801055","36.801055","3.048111"
"8586","http://www.wikidata.org/entity/Q16413106","Kohtla-Järve JK Järve","http://www.wikidata.org/entity/Q6426155","Kohtla-Järve Spordikeskuse staadion","27.258936 59.397786","59.397786","27.258936"
"8587","http://www.wikidata.org/entity/Q16383397","Celebest F.C.","http://www.wikidata.org/entity/Q12516162","Gawalise Stadium","119.83955278 -0.92296389","-0.92296389","119.83955278"
"8588","http://www.wikidata.org/entity/Q16331496","Elpida Astromeriti","http://www.wikidata.org/entity/Q27485192","Doxa Paliometochou Stadium","33.193331 35.10828","35.10828","33.193331"
"8589","http://www.wikidata.org/entity/Q20987857","Kara Shiraz F.C.","http://www.wikidata.org/entity/Q127947","Hafezieh Stadium","52.556062 29.623865","29.623865","52.556062"
"8590","http://www.wikidata.org/entity/Q20706646","A.C. Ancona","http://www.wikidata.org/entity/Q178107","Stadio del Conero","13.526144 43.56425383","43.56425383","13.526144"
"8591","http://www.wikidata.org/entity/Q19835069","BSG Chemie Leipzig","http://www.wikidata.org/entity/Q318721","Alfred-Kunze-Sportpark","12.307778 51.358056","51.358056","12.307778"
"8592","http://www.wikidata.org/entity/Q19878051","St. Louis Scott Gallagher Soccer Club","http://www.wikidata.org/entity/Q370446","World Wide Technology Soccer Park","-90.438611 38.546667","38.546667","-90.438611"
"8593","http://www.wikidata.org/entity/Q20472580","Ankaragücü Sports Club","http://www.wikidata.org/entity/Q556417","Ankara 19 Mayis Stadium","32.845681 39.940094","39.940094","32.845681"
"8594","http://www.wikidata.org/entity/Q19833982","ALHCS Spartan FC","http://www.wikidata.org/entity/Q571349","Ronald Webster Park","-63.05099167 18.21686667","18.21686667","-63.05099167"
"8595","http://www.wikidata.org/entity/Q20180288","Diamond FC","http://www.wikidata.org/entity/Q571349","Ronald Webster Park","-63.05099167 18.21686667","18.21686667","-63.05099167"
"8596","http://www.wikidata.org/entity/Q20180292","Q20180292","http://www.wikidata.org/entity/Q571349","Ronald Webster Park","-63.05099167 18.21686667","18.21686667","-63.05099167"
"8597","http://www.wikidata.org/entity/Q19840031","Dalian Transcendence F.C.","http://www.wikidata.org/entity/Q614446","Jinzhou Stadium","121.7191 39.0953","39.0953","121.7191"
"8598","http://www.wikidata.org/entity/Q21005914","Royal Blues F.C.","http://www.wikidata.org/entity/Q713896","Taipei Municipal Stadium","121.551111 25.049444","25.049444","121.551111"
"8599","http://www.wikidata.org/entity/Q20711677","Cumbernauld Colts F.C.","http://www.wikidata.org/entity/Q922974","Broadwood Stadium","-4.03709 55.9448","55.9448","-4.03709"
"8600","http://www.wikidata.org/entity/Q20165795","CD Hermanos Colmenarez","http://www.wikidata.org/entity/Q953887","Estadio Agustín Tovar","-70.207401 8.62443","8.62443","-70.207401"
"8601","http://www.wikidata.org/entity/Q20720595","Champasak United F.C.","http://www.wikidata.org/entity/Q1061137","Champasak Stadium","105.816389 15.118333","15.118333","105.816389"
"8602","http://www.wikidata.org/entity/Q19839856","Heilongjiang Ice City F.C.","http://www.wikidata.org/entity/Q1111035","Harbin International Conference Exhibition and Sports Center","126.701095 45.752092","45.752092","126.701095"
"8603","http://www.wikidata.org/entity/Q20088594","Puerto Rico FC","http://www.wikidata.org/entity/Q1171030","Juan Ramón Loubriel Stadium","-66.150833 18.393333","18.393333","-66.150833"
"8604","http://www.wikidata.org/entity/Q20978111","CD Mirandés B","http://www.wikidata.org/entity/Q1348065","Estadio Municipal de Anduva","-2.935556 42.680833","42.680833","-2.935556"
"8605","http://www.wikidata.org/entity/Q20051399","FC Juárez","http://www.wikidata.org/entity/Q1369529","Estadio Olímpico Benito Juárez","-106.467814 31.75305","31.75305","-106.467814"
"8606","http://www.wikidata.org/entity/Q20807185","Club de Fútbol Cobras","http://www.wikidata.org/entity/Q1369529","Estadio Olímpico Benito Juárez","-106.467814 31.75305","31.75305","-106.467814"
"8607","http://www.wikidata.org/entity/Q19984972","Miami FC","http://www.wikidata.org/entity/Q1388701","Riccardo Silva Stadium","-80.377778 25.7525","25.7525","-80.377778"
"8608","http://www.wikidata.org/entity/Q19963391","Riga FC","http://www.wikidata.org/entity/Q1474452","Skonto Stadium","24.116408 56.961372","56.961372","24.116408"
"8609","http://www.wikidata.org/entity/Q20572605","Persedil Dili","http://www.wikidata.org/entity/Q1500479","National Stadium","125.580611 -8.557944","-8.557944","125.580611"
"8610","http://www.wikidata.org/entity/Q20718277","PFC Litex Lovech II","http://www.wikidata.org/entity/Q1541269","Lovech Stadium","24.724861 43.142639","43.142639","24.724861"
"8611","http://www.wikidata.org/entity/Q20988699","Maccabi Ashkelon F.C.","http://www.wikidata.org/entity/Q1619443","Sala Stadium","34.569479 31.66571","31.66571","34.569479"
"8612","http://www.wikidata.org/entity/Q20807117","Cape Town All Stars F.C.","http://www.wikidata.org/entity/Q1810353","Athlone Stadium","18.516667 -33.961944","-33.961944","18.516667"
"8613","http://www.wikidata.org/entity/Q20894528","Công An Nhân Dân F.C.","http://www.wikidata.org/entity/Q1817188","Hàng Ð<U+1EAB>y Stadium","105.833056 21.029722","21.029722","105.833056"
"8614","http://www.wikidata.org/entity/Q20313139","Al-Mudhaibi Club","http://www.wikidata.org/entity/Q1973140","Sultan Qaboos Sports Complex","58.399444444 23.573055555","23.573055555","58.399444444"
"8615","http://www.wikidata.org/entity/Q19953861","Peyia 2014","http://www.wikidata.org/entity/Q2081836","Peyia Municipal Stadium","32.381111 34.874722","34.874722","32.381111"
"8616","http://www.wikidata.org/entity/Q20584518","Thammasat F.C.","http://www.wikidata.org/entity/Q2408962","Thammasat Stadium","100.598611 14.067778","14.067778","100.598611"
"8617","http://www.wikidata.org/entity/Q20994407","Tuzos UAZ","http://www.wikidata.org/entity/Q2700987","Estadio Olímpico Carlos Vega Villalba","-102.549278 22.766778","22.766778","-102.549278"
"8618","http://www.wikidata.org/entity/Q19878740","Cimarrones de Sonora FC","http://www.wikidata.org/entity/Q3058802","Estadio Héroe de Nacozari","-110.995764 29.107694","29.107694","-110.995764"
"8619","http://www.wikidata.org/entity/Q19943119","Army Welfare Department F.C.","http://www.wikidata.org/entity/Q3277892","Thai Army Sports Stadium","100.55655 13.782645","13.782645","100.55655"
"8620","http://www.wikidata.org/entity/Q20716481","F.C. Luanda","http://www.wikidata.org/entity/Q3321268","Estádio da Cidadela","13.255889 -8.827389","-8.827389","13.255889"
"8621","http://www.wikidata.org/entity/Q20423506","Hitteen SC","http://www.wikidata.org/entity/Q3544695","Nablus Football Stadium","35.25122 32.22496","32.22496","35.25122"
"8622","http://www.wikidata.org/entity/Q20423506","Hitteen SC","http://www.wikidata.org/entity/Q3544695","Nablus Football Stadium","35.27888889 32.22027778","32.22027778","35.27888889"
"8623","http://www.wikidata.org/entity/Q20895498","FC Karnobat","http://www.wikidata.org/entity/Q3623321","Gradski Stadium","25.963056 43.848056","43.848056","25.963056"
"8624","http://www.wikidata.org/entity/Q20718281","PFC Ludogorets Razgrad II","http://www.wikidata.org/entity/Q3625171","Ludogorets Arena","26.5275 43.53361111","43.53361111","26.5275"
"8625","http://www.wikidata.org/entity/Q20423603","Al-Nojoom FC","http://www.wikidata.org/entity/Q4116944","Prince Abdullah bin Jalawi Stadium","49.612778 25.305833","25.305833","49.612778"
"8626","http://www.wikidata.org/entity/Q20401516","Tadamon SC","http://www.wikidata.org/entity/Q4117973","Al-Assad Stadium","35.785335 35.52766","35.52766","35.785335"
"8627","http://www.wikidata.org/entity/Q20965925","Q20965925","http://www.wikidata.org/entity/Q4118193","Mandela National Stadium","32.65888889 0.34720833","0.34720833","32.65888889"
"8628","http://www.wikidata.org/entity/Q20400343","Attasaddy Misurata Sports Club","http://www.wikidata.org/entity/Q4118220","Misurata Stadium","15.045969 32.363317","32.363317","15.045969"
"8629","http://www.wikidata.org/entity/Q20579204","Tornado F.C.","http://www.wikidata.org/entity/Q4263468","Kaharudin Nasution Rumbai Stadium","101.430684 0.57261","0.57261","101.430684"
"8630","http://www.wikidata.org/entity/Q20740338","FC Nizhny Novgorod","http://www.wikidata.org/entity/Q4439075","Nizhny Novgorod Stadium","43.963333333 56.3375","56.3375","43.963333333"
"8631","http://www.wikidata.org/entity/Q20982102","Yebo Yes United","http://www.wikidata.org/entity/Q4798032","Arthur Block Park","28.008838 -26.206486","-26.206486","28.008838"
"8632","http://www.wikidata.org/entity/Q20312343","Inter Bangkok F.C.","http://www.wikidata.org/entity/Q4855229","Bangkok University Stadium","100.602272 14.038739","14.038739","100.602272"
"8633","http://www.wikidata.org/entity/Q19872346","Coventry United F.C.","http://www.wikidata.org/entity/Q5003142","Butts Park Arena","-1.525833 52.406111","52.406111","-1.525833"
"8634","http://www.wikidata.org/entity/Q19867435","Youngstown Nighthawks","http://www.wikidata.org/entity/Q5178958","Covelli Centre","-80.6468 41.0977","41.0977","-80.6468"
"8635","http://www.wikidata.org/entity/Q20804897","Leicester Road F.C.","http://www.wikidata.org/entity/Q5244635","De Montfort Park","-1.3404 52.559117","52.559117","-1.3404"
"8636","http://www.wikidata.org/entity/Q20020541","Chula Vista FC","http://www.wikidata.org/entity/Q5330711","Eastlake High School","-116.968 32.6406","32.6406","-116.968"
"8637","http://www.wikidata.org/entity/Q20711713","Hull United A.F.C.","http://www.wikidata.org/entity/Q5375989","Endeavour High School","-0.346649 53.7558","53.7558","-0.346649"
"8638","http://www.wikidata.org/entity/Q20983494","Deportivo Lara Fútbol Club","http://www.wikidata.org/entity/Q5400197","Estadio Farid Richa","-69.329167 10.080278","10.080278","-69.329167"
"8639","http://www.wikidata.org/entity/Q20646904","Atlético Vega Real","http://www.wikidata.org/entity/Q5400439","Estadio Olímpico","-70.512357 19.228663","19.228663","-70.512357"
"8640","http://www.wikidata.org/entity/Q20970938","Dibba Club","http://www.wikidata.org/entity/Q5507334","Fujairah Club Stadium","56.343480555 25.130122222","25.130122222","56.343480555"
"8641","http://www.wikidata.org/entity/Q20869590","Enosis Panelliniou-Antaeus Limassol","http://www.wikidata.org/entity/Q5514599","GSO Stadium","33.053629 34.681224","34.681224","33.053629"
"8642","http://www.wikidata.org/entity/Q20889680","Antaeus Limassol","http://www.wikidata.org/entity/Q5514599","GSO Stadium","33.053629 34.681224","34.681224","33.053629"
"8643","http://www.wikidata.org/entity/Q20688723","Lucky Mile","http://www.wikidata.org/entity/Q5894605","Hong Kong Football Club Stadium","114.182 22.2744","22.2744","114.182"
"8644","http://www.wikidata.org/entity/Q20988637","F.C. Bnei Ra'anana","http://www.wikidata.org/entity/Q6372931","Karnei Oren Memorial Field","34.872503 32.186536","32.186536","34.872503"
"8645","http://www.wikidata.org/entity/Q19887682","Khon Kaen United F.C.","http://www.wikidata.org/entity/Q6402204","Khon Kaen Stadium","102.82816 16.412716944","16.412716944","102.82816"
"8646","http://www.wikidata.org/entity/Q20981902","Royal Eagles F.C.","http://www.wikidata.org/entity/Q6412171","King Zwelithini Stadium","30.9 -29.971389","-29.971389","30.9"
"8647","http://www.wikidata.org/entity/Q20710313","Toronto Falcons","http://www.wikidata.org/entity/Q6482483","Lamport Stadium","-79.4231 43.6389","43.6389","-79.4231"
"8648","http://www.wikidata.org/entity/Q20109736","Sanat Naft Novin Abadan F.C.","http://www.wikidata.org/entity/Q6587506","Takhti Stadium","48.292222 30.339444","30.339444","48.292222"
"8649","http://www.wikidata.org/entity/Q19866559","New York Cosmos B","http://www.wikidata.org/entity/Q6881055","Mitchel Athletic Complex","-73.597222222 40.724","40.724","-73.597222222"
"8650","http://www.wikidata.org/entity/Q20081435","Al-Feiha FC","http://www.wikidata.org/entity/Q7244241","Prince Salman Bin Abdulaziz Sport City Stadium","45.368021 25.886929","25.886929","45.368021"
"8651","http://www.wikidata.org/entity/Q20423594","Al-Mojzel Club","http://www.wikidata.org/entity/Q7244241","Prince Salman Bin Abdulaziz Sport City Stadium","45.368021 25.886929","25.886929","45.368021"
"8652","http://www.wikidata.org/entity/Q20712087","Langney Wanderers F.C.","http://www.wikidata.org/entity/Q7245502","Priory Lane","0.320767 50.804181","50.804181","0.320767"
